userId,recommended_item_ids_in_db,gt,number_of_hits,original_recommendations
716,"[364, 1, 595, 588, 2081, 1907]","[2253, 709, 449, 1261, 1580, 356, 1969, 1127, 1647, 1, 3386, 2470, 1866, 2137, 1004, 2355, 1291, 1552, 2093, 2858, 2280, 517, 1663, 741, 480, 1266, 2028, 3527, 3948, 3578, 1544, 2105, 3802, 1270, 1092, 1175, 3275, 1921, 996, 32, 494, 3328, 2231, 225, 2826, 511, 2399, 224, 2791, 1205, 3502, 736, 2990]",1,"['The Lion King (1994)', 'Toy Story (1995)', 'Beauty and the Beast (1991)', 'Aladdin (1992)', 'The Little Mermaid (1989)', 'Mulan (1998)', 'Shrek (2001)', 'Finding Nemo (2003)', 'The Incredibles (2004)', 'Up (2009)', 'Moana (2016)', 'Frozen (2013)', 'The Princess and the Frog (2009)', 'Tangled (2010)', 'Zootopia (2016)', 'How to Train Your Dragon (2010)', 'Kung Fu Panda (2008)', 'Ratatouille (2007)', 'Brave (2012)', 'Coco (2017)']"
4033,"[296, 356, 318, 1213, 593, 2959, 1682, 2858, 1732, 1487]","[2020, 2253, 198, 2706, 1663, 2194, 1037, 786, 427, 194, 552, 3114, 3260, 3538, 1747, 2374, 428, 315, 266, 2889, 350, 2144, 3536, 1213, 707, 1797, 2518, 1370, 1378, 3331, 1833, 2763, 1172, 1222, 2699, 2081, 272, 1377, 3256, 3020, 2111, 3105, 1225, 2561, 141, 767, 292, 2822, 3478, 3689, 2381, 490, 1199, 3033, 3763, 1552, 3744, 216, 11, 2976, 3793, 2472, 1918, 1895, 372, 1748, 1036, 2396, 2288, 2002, 1, 2433, 1357, 2463, 2605, 539, 3042, 2797, 3249, 1191, 1564, 2990, 2598, 1680, 1266, 2420, 3342, 2759, 1101, 3141, 1779, 2447, 2028, 25, 2041, 3438, 356, 185, 3844, 2457, 3326]",2,"['Pulp Fiction (1994)', 'Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', 'Fight Club (1999)', 'The Truman Show (1998)', 'American Beauty (1999)', 'The Big Lebowski (1998)', 'Se7en (1995)', 'The Usual Suspects (1995)', 'Fargo (1996)', 'The Sixth Sense (1999)', 'Trainspotting (1996)', 'The Fugitive (1993)', 'Braveheart (1995)', 'The Green Mile (1999)', 'L.A. Confidential (1997)', 'The Matrix (1999)', 'The Lion King (1994)']"
934,"[1252, 541, 858, 1198, 296, 318, 1240, 1036, 1213, 1953]","[237, 536, 256, 3361, 3712, 1588, 2961, 104, 2028, 1097, 2412, 3502, 141, 448, 569, 2628, 798, 612, 39, 3270, 3841, 2469, 102, 2245, 1513, 3004, 3072, 3809, 2405, 64, 2374, 289, 613, 453, 463, 3214, 2112, 11, 1680, 1923, 3394, 1888, 1091, 852, 3798, 2150, 1515, 182, 3358, 412, 529, 1135, 2141, 1265, 2478, 2795, 3174, 1616, 2384, 801, 1556, 3302, 1834, 2002, 349, 432, 107, 673, 919, 241, 688, 2501, 1359, 3089, 356, 3911, 1124, 322, 1441, 377, 2094, 3106, 2335, 2406, 1912, 1259, 429, 3250, 2906, 1, 1911]",0,"['Chinatown (1974)', 'Blade Runner (1982)', 'The Godfather (1972)', 'Raiders of the Lost Ark (1981)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'The Dark Knight (2008)', 'The Terminator (1984)', 'Die Hard (1988)', 'The Matrix (1999)', 'Goodfellas (1990)', 'The French Connection (1971)', 'A Clockwork Orange (1971)', 'The Shining (1980)', 'The Exorcist (1973)', 'The Silence of the Lambs (1991)', 'Apocalypse Now (1979)', 'The Deer Hunter (1978)', 'The Usual Suspects (1995)', 'Fight Club (1999)']"
1004,"[2791, 3552, 2716, 2918, 3868, 3253, 231, 333, 1517, 1923]","[2248, 743, 1460, 517, 2770, 3802, 316, 736, 1968, 861, 2109, 1282, 44, 1394, 3020, 1135, 3712, 1713, 3114, 2643, 3153, 1037, 2082, 2371, 2105, 239, 3033, 2947, 539, 2802, 435, 1297, 3771, 840, 48, 1597, 2916, 2143, 362, 589, 2625, 1707, 3174, 1881, 356, 364, 2134, 2374, 2012, 1222, 1100, 7, 2502, 780, 1479, 170, 1210, 2815, 1377, 2353, 1895, 2476, 2529, 3638, 3633, 3396, 590, 34, 2879, 1367, 1198, 2004, 1226, 1285, 2054, 3809, 3, 2000, 3697, 70, 2421, 11, 442, 1876, 1562, 2863, 3052, 762, 3763, 2991, 3552, 1918, 2375]",1,"['Airplane! (1980)', 'Caddyshack (1980)', 'Ghostbusters (1984)', ""Ferris Bueller's Day Off (1986)"", 'The Naked Gun: From the Files of Police Squad! (1988)', ""National Lampoon's Christmas Vacation (1989)"", ""Wayne's World (1992)"", 'Dumb and Dumber (1994)', 'Tommy Boy (1995)', 'Austin Powers: International Man of Mystery (1997)', ""There's Something About Mary (1998)"", 'The Blues Brothers (1980)', 'Trading Places (1983)', 'Beverly Hills Cop (1984)', 'Planes, Trains & Automobiles (1987)', 'Home Alone (1990)', 'Ace Ventura: Pet Detective (1994)', 'Billy Madison (1995)', 'Happy Gilmore (1996)', 'The Big Lebowski (1998)']"
2810,"[2918, 1197, 39, 899, 1777, 2572, 1968, 1380, 2145, 3791]","[2709, 2424, 277, 780, 597, 2089, 1345, 2385, 2429, 2080, 274, 593, 2162, 27, 231, 2485, 1024, 2005, 368, 2421, 2154, 941, 1721, 1610, 2432, 1717, 3825, 364, 1388, 1615, 1562, 783, 1597, 3176, 1020, 104, 2506, 3081, 317, 2671, 3034, 1086, 419, 412, 3675, 1197, 920, 1968, 1544, 3615, 1167, 648, 2471, 110, 1029, 2053, 1479, 1399, 3489, 2398, 1582, 3174, 1286, 3259, 262, 3623]",2,"[""Ferris Bueller's Day Off (1986)"", 'The Princess Bride (1987)', 'Clueless (1995)', ""Singin' in the Rain (1952)"", 'The Wedding Singer (1998)', '10 Things I Hate About You (1999)', 'The Breakfast Club (1985)', 'Grease (1978)', 'Mean Girls (2004)', 'Pretty in Pink (1986)', 'Mamma Mia! (2008)', 'Legally Blonde (2001)', 'Dirty Rotten Scoundrels (1988)', 'Footloose (1984)', '13 Going on 30 (2004)', 'The Sound of Music (1965)', 'Love Actually (2003)', 'Sister Act (1992)', 'The Truman Show (1998)', 'La La Land (2016)', 'Enjoy watching!']"
800,"[1035, 1208, 899, 1090, 318, 919, 1222, 2657, 1262, 356]","[364, 1376, 913, 185, 1018, 1014, 2616, 919, 1665, 2015, 942, 2406, 2571, 1654, 2375, 3396, 2694, 1614, 1837, 158, 1371, 3450, 1009, 1527, 2533, 924, 2240, 1148, 585, 262, 2804, 2088, 1016, 3213, 2085, 2782, 367, 1010, 153, 2857, 3499, 342, 449, 1474]",1,"['The Sound of Music (1965)', 'Apocalypse Now (1979)', ""Singin' in the Rain (1952)"", 'Platoon (1986)', 'The Shawshank Redemption (1994)', 'The Wizard of Oz (1939)', 'Full Metal Jacket (1987)', 'The Rocky Horror Picture Show (1975)', 'The Great Escape (1963)', 'Forrest Gump (1994)', 'The Blues Brothers (1980)', 'Braveheart (1995)', 'The Princess Bride (1987)', 'A Clockwork Orange (1971)', 'The Lion King (1994)', 'The Green Mile (1999)', 'The Breakfast Club (1985)', 'The Hunt for Red October (1990)', 'The Truman Show (1998)', 'The Godfather (1972)']"
752,"[1252, 858, 296, 318, 1487, 6, 2959, 50, 2858, 593]","[3917, 3141, 805, 2360, 3390, 329, 3423, 2787, 1094, 2575, 3410, 3005, 1694, 2406, 1726, 2243, 728, 1586, 3173, 1687, 3394, 339, 468, 700, 300, 2858, 1735, 3179, 349, 2672, 913, 2352, 2707, 3319, 3210, 1777, 45, 1668, 1412, 222, 1278, 3555, 3886, 288, 2329, 415, 1246, 2583, 3766, 3114, 2054, 2735, 3039, 2694, 2599, 3863, 1836, 3418, 948, 1, 506, 581, 2549, 1916, 185, 2076, 3260, 3753, 733, 3259, 1041, 1921, 3253, 2124, 2403, 2348, 1719, 1027, 2324, 1956, 342, 3527, 195, 3254, 374, 2167, 1947, 365, 2723, 3100, 1401, 2374, 1197, 3952, 2797, 466, 6, 2640, 3536, 647, 1485, 3851, 3718, 1175, 2912, 614, 1422, 2174, 1824, 3186, 1690, 3174, 2111, 110, 457, 1884, 2712, 359, 2355, 3267, 2950, 3565, 3408, 352, 1488, 265, 1363, 2871, 674, 858, 765, 88, 3877, 3478, 877, 2353, 2263, 2540, 1554, 494, 10, 2432, 1957, 1653, 1280, 1199, 2455, 1259, 1387, 383, 2605, 371, 25, 587, 2278, 3147, 3717, 1222, 1370, 1821, 111, 627, 2770, 1127, 337, 2236, 3264, 50, 1597, 3079, 1680]",4,"['Chinatown (1974)', 'The Godfather (1972)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Seven (1995)', 'Heat (1995)', 'Fight Club (1999)', 'The Usual Suspects (1995)', 'American Beauty (1999)', 'The Silence of the Lambs (1991)', 'Goodfellas (1990)', 'The Departed (2006)', 'The Sixth Sense (1999)', 'Reservoir Dogs (1992)', 'The Fugitive (1993)', 'The Talented Mr. Ripley (1999)', 'A Few Good Men (1992)', 'The Green Mile (1999)', 'The Insider (1999)', 'The Truman Show (1998)']"
1203,"[2858, 318, 2959, 296, 858, 3147, 593, 1704, 2268, 1682]","[2579, 1272, 1556, 356, 1394, 3618, 305, 2289, 1043, 194, 444, 1399, 62, 1441, 2138, 14, 2771, 2313, 2542, 565, 736, 3155, 1285, 3697, 2617, 653, 923, 2490, 1357, 492, 1907, 3639, 2448, 435, 307, 2803, 432, 3717, 316, 288, 2507, 2470, 3802, 481, 1729, 5, 2859, 165, 3409, 2692, 480, 1517, 3300, 3948, 1222, 3510, 2598, 1343, 281, 924, 3108, 1726, 593, 3264, 707, 1644, 50, 928, 3148, 1503, 405, 1545, 1393, 2916, 1352, 785, 1077, 3598, 2571, 908, 3101, 2393, 1885, 802, 2024, 3426, 265, 2875, 1353, 81, 1127, 2395, 2990, 1917, 1912, 1187, 380, 2333, 2245, 2067, 2002, 1784, 3425, 2729, 724, 1092, 41, 866, 2278, 2827, 1603, 909, 1370, 1876, 1945, 3481, 35, 1295, 412, 2724, 47, 3156, 1562, 2054, 2297, 2572, 899, 3554, 242, 2590, 1379, 3408, 2437, 697, 586, 1678, 141, 474]",1,"['American Beauty (1999)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'Pulp Fiction (1994)', 'The Godfather (1972)', 'The Green Mile (1999)', 'The Silence of the Lambs (1991)', 'Good Will Hunting (1997)', 'The Departed (2006)', 'Eternal Sunshine of the Spotless Mind (2004)', 'A Few Good Men (1992)', 'The Truman Show (1998)', 'The Notebook (2004)', 'The Sixth Sense (1999)', 'Braveheart (1995)', 'Titanic (1997)', 'The English Patient (1996)', 'The Talented Mr. Ripley (1999)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)']"
1889,"[296, 593, 2959, 1487, 2762, 2858, 318, 50, 457, 3147]","[1054, 3115, 1231, 493, 1704, 1205, 1240, 1256, 47, 208, 994, 3480, 3554, 3861, 3328, 588, 2291, 377, 329, 1296, 2490, 608, 1476, 3897, 1734, 1670, 3250, 543, 3219, 2599, 3141, 1821, 296, 1472, 2826, 3039, 919, 1663, 3753, 3865, 2194, 1285, 145, 3536, 1172, 380, 480, 800, 3203, 3770, 1957, 1500, 3316, 1012, 3249, 2949, 1805, 903, 3326, 2295, 3471, 592, 950, 1125, 3396, 1093, 1748, 2694, 1393, 3138, 10, 1759, 1722, 1662, 3272, 2268, 2959, 3515, 2605, 1954, 541, 2144, 1573, 1291, 1342, 293, 3534, 1694, 1753, 555, 3354, 2683, 1682, 2890, 663, 1193, 3703, 482, 280, 3444, 110, 316, 2166, 786]",2,"['Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', 'Fight Club (1999)', 'Se7en (1995)', 'The Sixth Sense (1999)', 'American Beauty (1999)', 'The Shawshank Redemption (1994)', 'The Usual Suspects (1995)', 'The Fugitive (1993)', 'The Green Mile (1999)', 'Seven Samurai (1954)', 'The Shining (1980)', 'Reservoir Dogs (1992)', 'Heat (1995)', 'The Matrix (1999)', 'The Truman Show (1998)', 'The Talented Mr. Ripley (1999)', 'A Few Good Men (1992)', 'The Insider (1999)', 'The Game (1997)']"
5795,"[1252, 541, 1212, 913, 904, 50, 3435, 1284, 1682, 3730]","[2915, 2454, 435, 2072, 3087, 514, 2048, 2040, 254, 3016, 1682, 2004, 2134, 3717, 3638, 2795, 688, 1120, 2786, 434, 3039, 2882, 195, 164, 1459, 3564, 1259, 2255, 3600, 3387, 3440, 2991, 2936, 1032, 533, 3269, 329, 1866, 1977, 3471, 1885, 1986, 1387, 20, 628, 289, 2763, 1358, 356, 779, 1378, 3210, 1021, 265, 1882, 2146, 913, 3477, 661, 2762, 2143, 1372, 3528, 656, 2383, 1968, 222, 2657, 276, 3201, 3074, 3176, 861, 2028, 2901, 1588, 1474, 3397, 1194, 1894, 3041, 3042, 1405, 1304, 1410, 1421, 374, 3147, 2746, 125, 2455, 3461, 1584, 1801, 1201, 259, 2379, 2946, 2739, 3551, 1033, 379, 1269, 1497, 1947, 2404, 1207, 2090, 2529, 3157, 2301, 592, 1527, 597, 3330, 52, 3494, 47, 3274, 135, 2338, 1333, 2716, 2526, 2764, 427, 2326, 2724, 2961, 185, 3107, 1356, 198, 541, 2372, 3549, 952, 2018, 193, 2916, 2278, 1920, 1017, 1104, 1296, 2605, 543, 3088, 1094, 1162, 2052, 3354, 2501, 216, 3108, 647, 953, 172, 2291, 2012, 1179, 3508, 504, 447, 3148, 437, 2176, 1440, 78, 2140, 2080, 1544, 3252, 1249, 3469, 2327, 555, 1035, 3165, 10, 2302, 1439, 3390, 2617, 3420, 1731, 1845, 849, 382, 451, 421, 1513, 3421, 3451, 2124, 3102, 1376, 2565, 2174, 2088, 626, 2108, 1334, 1003, 3208, 1954, 1079]",3,"['Chinatown (1974)', 'Blade Runner (1982)', 'The Third Man (1949)', 'The Maltese Falcon (1941)', 'Rear Window (1954)', 'The Usual Suspects (1995)', 'Double Indemnity (1944)', 'The Big Sleep (1946)', 'The Truman Show (1998)', 'The Conversation (1974)', 'The Manchurian Candidate (1962)', 'The Killing (1956)', 'The French Connection (1971)', 'The Sixth Sense (1999)', 'The Night of the Hunter (1955)', 'The Shining (1980)', 'The Silence of the Lambs (1991)', 'Memento (2000)', 'Se7en (1995)', 'Fight Club (1999)']"
4977,"[39, 296, 1407, 231, 593, 2710, 1517, 1580, 2959, 2706]","[2360, 435, 2696, 2908, 1214, 3703, 3147, 2396, 1376, 454, 1197, 405, 1573, 2683, 2692, 3623, 2528, 2435, 1356, 780, 1371, 3471]",0,"['Clueless (1995)', 'Pulp Fiction (1994)', 'Scream (1996)', 'The Matrix (1999)', 'Dumb and Dumber (1994)', 'The Silence of the Lambs (1991)', 'The Blair Witch Project (1999)', 'Austin Powers: International Man of Mystery (1997)', 'Men in Black (1997)', 'Fight Club (1999)', 'American Pie (1999)', 'The Sixth Sense (1999)', 'Jurassic Park (1993)', 'Fargo (1996)', 'Scream 2 (1997)', ""There's Something About Mary (1998)"", 'The Fugitive (1993)', 'The Craft (1996)', 'The Truman Show (1998)', 'The Usual Suspects (1995)']"
872,"[912, 899, 904, 1945, 903, 1204, 1251, 1247, 1952, 1206]","[1956, 2600, 3819, 3751, 2985, 2628, 2976, 3076, 3897, 3594, 2161, 965, 1218, 3566, 1097, 1527, 3793, 3264]",0,"['Casablanca (1942)', ""Singin' in the Rain (1952)"", 'Sunset Boulevard (1950)', 'Rear Window (1954)', 'On the Waterfront (1954)', 'Vertigo (1958)', 'Lawrence of Arabia (1962)', '8 1/2 (1963)', 'The Graduate (1967)', 'Midnight Cowboy (1969)', 'A Clockwork Orange (1971)', 'The Godfather (1972)', ""One Flew Over the Cuckoo's Nest (1975)"", 'Taxi Driver (1976)', 'Blade Runner (1982)', 'Amadeus (1984)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Se7en (1995)', 'The Matrix (1999)']"
1465,"[920, 913, 912, 3435, 930, 2066, 1212, 916, 904, 1283]","[1017, 938, 1041, 2815, 432, 914, 2654, 3037, 2236, 1234, 3628, 1953, 2712, 3274, 3634, 3366, 3257, 2657, 2915, 1091, 2526, 3605, 2398, 1130, 1758, 3005, 2369, 1208, 3791, 2146, 3600, 1242, 3782, 3448, 3198, 2023, 3735, 1586, 2420, 2874, 2266, 1284, 2367, 1304, 3379, 3528, 1196, 3476, 1127, 1480, 1263, 2946, 858, 296, 1927, 805, 1944, 2110, 1957, 2736, 2797, 1997, 282, 2130, 1947, 86, 1676, 3508, 1544, 2669, 1302, 1084, 3019, 2739, 3441, 2135, 1610, 1198, 2872, 1204, 2490, 79, 2803, 1334, 1357, 2316, 800, 1019, 2393]",0,"['Stagecoach (1939)', 'Gone with the Wind (1939)', 'The Maltese Falcon (1941)', 'The Ox-Bow Incident (1943)', 'Casablanca (1942)', 'Double Indemnity (1944)', 'My Darling Clementine (1946)', 'Notorious (1946)', 'Out of the Past (1947)', 'Red River (1948)', 'The Third Man (1949)', ""Winchester '73 (1950)"", 'Roman Holiday (1953)', 'Rear Window (1954)', 'High Noon (1952)', 'From Here to Eternity (1953)', 'Touch of Evil (1958)', 'The Searchers (1956)', 'North by Northwest (1959)', 'Rio Bravo (1959)']"
4131,"[1219, 1387, 1997, 1198, 1258, 1208, 1214, 1262, 593, 1197]","[2723, 2015, 3384, 1073, 2082, 2828, 2038, 590, 3368, 260, 2401, 1258, 3508, 2490, 1278, 1378, 2105, 1097]",1,"['Psycho (1960)', 'Jaws (1975)', 'The Exorcist (1973)', 'Raiders of the Lost Ark (1981)', 'The Shining (1980)', 'Apocalypse Now (1979)', 'Alien (1979)', 'The Great Escape (1963)', 'The Silence of the Lambs (1991)', 'The Princess Bride (1987)', 'A Clockwork Orange (1971)', 'Full Metal Jacket (1987)', 'The Thing (1982)', 'The Bridge on the River Kwai (1957)', 'The Sixth Sense (1999)', 'The Lion King (1994)', 'Blade Runner (1982)', 'Platoon (1986)', 'The Nightmare Before Christmas (1993)', 'The Maltese Falcon (1941)']"
